,Fp1,FT9,T7,Oz,O2,FT10,Fp2,PO4
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.375,0.0,0.0,0.3146551724137931,0.0,0.0,0.3103448275862069
T7,0.0,0.0,0.5294117647058824,0.0,0.0,0.47058823529411764,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.3393665158371041,0.0,0.0,0.334841628959276,0.0,0.0,0.3257918552036199
FT10,0.0,0.0,0.5294117647058824,0.0,0.0,0.47058823529411764,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.3364485981308411,0.0,0.0,0.3317757009345794,0.0,0.0,0.3317757009345794
