,Fp1,FT9,TP9,Oz,F4,F8,F5,AF8
Fp1,0.45486600846262343,0.021861777150916785,0.06346967559943582,0.11636107193229901,0.12834978843441466,0.16008462623413258,0.0465444287729196,0.00846262341325811
FT9,0.020025839793281652,0.4437984496124031,0.044573643410852716,0.07170542635658915,0.043281653746770024,0.0,0.31718346253229973,0.059431524547803614
TP9,0.03459577567370721,0.024399126001456665,0.38638018936635105,0.024763292061179897,0.16205389657683905,0.07356154406409322,0.05316824471959213,0.24107793153678078
Oz,0.09834123222748815,0.06575829383886256,0.03909952606635071,0.46386255924170616,0.11966824644549763,0.0764218009478673,0.06812796208530805,0.06872037914691943
F4,0.07610037021801727,0.027560674619498148,0.18017276840806254,0.08432743726861373,0.2986425339366516,0.1353352529823118,0.02632661456190868,0.17153434800493625
F8,0.16229624379872432,0.0,0.13961729270021261,0.09142452161587526,0.23316796598157336,0.3026222537207654,0.0,0.07087172218284904
F5,0.03723404255319149,0.2611702127659574,0.08191489361702127,0.061170212765957445,0.035106382978723406,0.0,0.4664893617021277,0.056914893617021275
AF8,0.004682843763303533,0.03959131545338442,0.27884206045125587,0.04938271604938271,0.17667092379736057,0.04299702000851426,0.04469987228607918,0.36313324819071946
