,Fp1,FT9,TP9,Oz,F4,F8,F5,AF8
Fp1,0.6992481203007519,0.0,0.0,0.3007518796992481,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.4142857142857143,0.0,0.0,0.0,0.36428571428571427,0.22142857142857142
Oz,0.5125,0.0,0.0,0.4875,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.38636363636363635,0.0,0.0,0.0,0.3787878787878788,0.23484848484848486
AF8,0.0,0.0,0.33695652173913043,0.0,0.0,0.0,0.33695652173913043,0.32608695652173914
