,Fp1,FT9,Oz,O2,FT10,F4,Fp2,AF4
Fp1,0.3317307692307692,0.15625,0.0,0.09375,0.0,0.0,0.21634615384615385,0.20192307692307693
FT9,0.22483221476510068,0.2214765100671141,0.0,0.13087248322147652,0.0,0.0,0.19798657718120805,0.22483221476510068
Oz,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
O2,0.20103092783505155,0.20103092783505155,0.0,0.1958762886597938,0.0,0.0,0.20103092783505155,0.20103092783505155
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.109375,0.0,0.0,0.890625,0.0,0.0
Fp2,0.26627218934911245,0.16863905325443787,0.0,0.11538461538461539,0.0,0.0,0.2603550295857988,0.1893491124260355
AF4,0.23342175066312998,0.17771883289124668,0.0,0.10344827586206896,0.0,0.0,0.17506631299734748,0.3103448275862069
