,Fp1,TP9,Oz,O2,F8,Fp2,AF7,PO8
Fp1,0.3114689709347997,0.008248232521602514,0.07717989002356637,0.028083267871170464,0.137274155538099,0.16162608012568735,0.20993715632364493,0.06618224666142969
TP9,0.019555555555555555,0.46,0.06933333333333333,0.11822222222222223,0.084,0.07333333333333333,0.020444444444444446,0.15511111111111112
Oz,0.09552895186904471,0.038602492059613976,0.3725873442462741,0.0007329587099926704,0.14952357683850476,0.11434155875885658,0.08868800390911312,0.13999511360860004
O2,0.057574520212331566,0.10861576153532054,0.0008166598611678236,0.5720702327480605,0.0759493670886076,0.05226623111474071,0.11188240097999183,0.0208248264597795
F8,0.1407197735543874,0.03780832996360695,0.1253538212697129,0.0372017792155277,0.2838657501010918,0.13182369591589163,0.10695511524464213,0.1362717347351395
Fp2,0.1814560743527329,0.036512502766098694,0.1031201593272848,0.027882274839566276,0.14560743527329056,0.2562513830493472,0.17348971011285683,0.07568046027882275
AF7,0.22712867103317136,0.009507711810690893,0.07711810690893725,0.05873653074160152,0.11219099936615255,0.1658567504753856,0.2989647158250581,0.05049651383900275
PO8,0.08607918263090678,0.08837803320561942,0.14814814814814814,0.012515964240102172,0.17088122605363984,0.08633461047254151,0.06079182630906769,0.34687100893997447
