,Fp1,FT9,Oz,O2,FT10,F4,Fp2,AF4
Fp1,0.5238095238095238,0.0,0.0,0.0,0.0,0.0,0.47619047619047616,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.5071428571428571,0.0,0.0,0.0,0.0,0.0,0.4928571428571429,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
