,Fp1,FT9,Oz,O2,FT10,F4,Fp2,AF4
Fp1,0.711340206185567,0.010309278350515464,0.0,0.0,0.0,0.0,0.2268041237113402,0.05154639175257732
FT9,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.518796992481203,0.48120300751879697,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.5039370078740157,0.49606299212598426,0.0,0.0
Fp2,0.46,0.02,0.0,0.0,0.0,0.0,0.42,0.1
AF4,0.375,0.0625,0.0,0.0,0.0,0.0,0.25,0.3125
