,Fp1,FT9,TP9,Oz,F4,F8,F5,AF8
Fp1,0.5576923076923077,0.0,0.0,0.0,0.0,0.0,0.4423076923076923,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.34074074074074073,0.3037037037037037,0.0,0.0,0.35555555555555557
F4,0.0,0.0,0.0,0.28,0.35333333333333333,0.0,0.0,0.36666666666666664
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.5054945054945055,0.0,0.0,0.0,0.0,0.0,0.4945054945054945,0.0
AF8,0.0,0.0,0.0,0.2611111111111111,0.3,0.0,0.0,0.4388888888888889
