,Fp1,TP9,Oz,O2,F8,Fp2,AF7,PO8
Fp1,0.43037974683544306,0.0,0.0,0.0,0.189873417721519,0.0,0.189873417721519,0.189873417721519
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.18181818181818182,0.2727272727272727,0.0,0.2727272727272727,0.2727272727272727,0.0
O2,0.0,0.0,0.025,0.3125,0.0,0.325,0.3375,0.0
F8,0.30456852791878175,0.0,0.0,0.0,0.34517766497461927,0.0,0.0,0.350253807106599
Fp2,0.0,0.0,0.022727272727272728,0.26136363636363635,0.0,0.38636363636363635,0.32954545454545453,0.0
AF7,0.2767857142857143,0.0,0.008928571428571428,0.11607142857142858,0.0,0.14285714285714285,0.45535714285714285,0.0
PO8,0.22388059701492538,0.0,0.0,0.0,0.2574626865671642,0.0,0.0,0.5186567164179104
