,Fp1,FT9,T7,Oz,O2,FT10,Fp2,PO4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.8,0.0,0.0,0.0,0.0,0.2,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.5753424657534246,0.0,0.0,0.4246575342465753
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.03488372093023256,0.0,0.0,0.0,0.0,0.9651162790697675,0.0
PO4,0.0,0.0,0.0,0.0,0.5081967213114754,0.0,0.0,0.4918032786885246
