,Fp1,FT9,T7,Oz,O2,FT10,Fp2,PO4
Fp1,0.3789589644725971,0.04626824566235197,0.10134949049848527,0.1085100523271826,0.01101624896722666,0.08482511704764528,0.2564031947122005,0.012668686312310658
FT9,0.045818382555892906,0.39304443831079217,0.0,0.05851504278222468,0.19873033397736684,0.07176373171404914,0.03174165056582942,0.20038642009384489
T7,0.12270756918972991,0.0,0.34044681560520174,0.1397132377459153,0.061687229076358784,0.0970323441147049,0.17439146382127377,0.06402134044681561
Oz,0.12938816449348045,0.07188231360748913,0.13841524573721165,0.3834837846873955,0.0,0.13707790036776998,0.1213640922768305,0.0183884988298228
O2,0.011799410029498525,0.21150442477876105,0.05575221238938053,0.0,0.32831858407079645,0.08171091445427729,0.012684365781710914,0.2982300884955752
FT10,0.08865145827317356,0.07536817788045047,0.08200981807681201,0.11868322263933007,0.07969968235633844,0.41928963326595436,0.05515449032630667,0.08114351718163441
Fp2,0.24120734908136482,0.030183727034120734,0.13727034120734907,0.09553805774278215,0.011286089238845144,0.049868766404199474,0.4217847769028871,0.012860892388451443
PO4,0.013611352447147408,0.20851433536055602,0.057051838980596584,0.01621778163915436,0.29307848247900375,0.08253692441355343,0.014480162177816391,0.314509122502172
