,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateralorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.41081081081081083,0.010810810810810811,0.07162162162162163,0.022972972972972974,0.20270270270270271,0.20405405405405405,0.07702702702702703,0.0
frontalpole-lh,0.007246376811594203,0.3753623188405797,0.16666666666666666,0.0,0.13043478260869565,0.18840579710144928,0.1318840579710145,0.0
frontalpole-rh,0.06964520367936924,0.15374507227332457,0.2325886990801577,0.022339027595269383,0.15768725361366623,0.23127463863337713,0.13272010512483573,0.0
isthmuscingulate-rh,0.043478260869565216,0.0,0.039337474120082816,0.6563146997929606,0.16149068322981366,0.09937888198757763,0.0,0.0
lateralorbitofrontal-lh,0.14313346228239845,0.09090909090909091,0.11798839458413926,0.07156673114119923,0.28239845261121854,0.22727272727272727,0.06673114119922631,0.0
rostralanteriorcingulate-lh,0.13187772925764193,0.11703056768558952,0.1554585152838428,0.03842794759825328,0.2052401746724891,0.26375545851528387,0.08820960698689956,0.0
rostralanteriorcingulate-rh,0.09874326750448834,0.16696588868940754,0.1813285457809695,0.0,0.12028725314183124,0.1813285457809695,0.2513464991023339,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
