,Fp1,F3,FT9,P7,F8,Fp2,F5,AF8
Fp1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
F3,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
FT9,0.0,0.0,0.48936170212765956,0.0,0.0,0.0,0.5106382978723404,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.34285714285714286,0.0,0.0,0.0,0.6571428571428571,0.0
AF8,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
