,Fp1,Fz,FT9,TP9,CP5,F8,AF7,AFz
Fp1,0.5574912891986062,0.013937282229965157,0.11498257839721254,0.0627177700348432,0.0,0.23693379790940766,0.0,0.013937282229965157
Fz,0.02586206896551724,0.6120689655172413,0.0,0.034482758620689655,0.27586206896551724,0.0,0.0,0.05172413793103448
FT9,0.060550458715596334,0.0,0.48807339449541287,0.0,0.0,0.09357798165137615,0.3559633027522936,0.001834862385321101
TP9,0.10382513661202186,0.03278688524590164,0.0,0.7049180327868853,0.01639344262295082,0.12568306010928962,0.0,0.01639344262295082
CP5,0.0,0.308411214953271,0.0,0.018691588785046728,0.6728971962616822,0.0,0.0,0.0
F8,0.24814814814814815,0.0,0.18888888888888888,0.08518518518518518,0.0,0.40370370370370373,0.06666666666666667,0.007407407407407408
AF7,0.0,0.0,0.381139489194499,0.0,0.0,0.03536345776031434,0.5422396856581533,0.0412573673870334
AFz,0.024390243902439025,0.056910569105691054,0.016260162601626018,0.016260162601626018,0.0,0.008130081300813009,0.17073170731707318,0.7073170731707317
