,Fp1,F3,FT9,P7,F8,Fp2,F5,AF8
Fp1,0.24427480916030533,0.25190839694656486,0.0,0.0,0.25190839694656486,0.0,0.0,0.25190839694656486
F3,0.1774193548387097,0.2849462365591398,0.0,0.0,0.24731182795698925,0.0,0.0,0.2903225806451613
FT9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.19411764705882353,0.27058823529411763,0.0,0.0,0.2647058823529412,0.0,0.0,0.27058823529411763
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.1736842105263158,0.28421052631578947,0.0,0.0,0.24210526315789474,0.0,0.0,0.3
