,Fp1,F3,FT9,P7,F8,Fp2,F5,AF8
Fp1,0.3282442748091603,0.0,0.0,0.0,0.33587786259541985,0.0,0.0,0.33587786259541985
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.3188405797101449,0.0,0.0,0.0,0.34057971014492755,0.0,0.0,0.34057971014492755
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.3188405797101449,0.0,0.0,0.0,0.34057971014492755,0.0,0.0,0.34057971014492755
