,Fp1,Fz,FT9,TP9,CP5,F8,AF7,AFz
Fp1,0.23076923076923078,0.3076923076923077,0.0,0.15384615384615385,0.0,0.0,0.0,0.3076923076923077
Fz,0.15789473684210525,0.42105263157894735,0.0,0.10526315789473684,0.0,0.0,0.0,0.3157894736842105
FT9,0.0,0.0,0.42201834862385323,0.0,0.0,0.1651376146788991,0.41284403669724773,0.0
TP9,0.2727272727272727,0.2727272727272727,0.0,0.18181818181818182,0.0,0.0,0.0,0.2727272727272727
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.33962264150943394,0.0,0.0,0.32075471698113206,0.33962264150943394,0.0
AF7,0.0,0.0,0.42201834862385323,0.0,0.0,0.1651376146788991,0.41284403669724773,0.0
AFz,0.16666666666666666,0.3888888888888889,0.0,0.1111111111111111,0.0,0.0,0.0,0.3333333333333333
