,Fp1,F3,FT9,P7,F8,Fp2,F5,AF8
Fp1,0.2727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.36363636363636365
F3,0.1875,0.4375,0.0,0.0,0.0,0.0,0.0,0.375
FT9,0.0,0.0,0.49514563106796117,0.0,0.0,0.0,0.5048543689320388,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.47706422018348627,0.0,0.0,0.0,0.5229357798165137,0.0
AF8,0.1875,0.4375,0.0,0.0,0.0,0.0,0.0,0.375
