,Fp1,FT9,TP10,FT10,F8,Fp2,AF7,AF8
Fp1,0.25943396226415094,0.0,0.0,0.2641509433962264,0.0,0.2641509433962264,0.0,0.21226415094339623
FT9,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
FT10,0.25,0.0,0.0,0.27232142857142855,0.0,0.2767857142857143,0.0,0.20089285714285715
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.25225225225225223,0.0,0.0,0.2702702702702703,0.0,0.2747747747747748,0.0,0.20270270270270271
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.25139664804469275,0.0,0.0,0.25139664804469275,0.0,0.25139664804469275,0.0,0.24581005586592178
