,Fp1,Fz,FT9,TP9,CP5,F8,AF7,AFz
Fp1,0.39880952380952384,0.0,0.19642857142857142,0.0,0.0,0.40476190476190477,0.0,0.0
Fz,0.0,0.6494845360824743,0.0,0.020618556701030927,0.32989690721649484,0.0,0.0,0.0
FT9,0.336734693877551,0.0,0.32653061224489793,0.0,0.0,0.336734693877551,0.0,0.0
TP9,0.0,0.375,0.0,0.25,0.375,0.0,0.0,0.0
CP5,0.0,0.5,0.0,0.030303030303030304,0.4696969696969697,0.0,0.0,0.0
F8,0.39644970414201186,0.0,0.1952662721893491,0.0,0.0,0.40828402366863903,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
