,Fp1,Fz,FT9,TP9,CP5,F8,AF7,AFz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.532608695652174,0.0,0.0,0.0,0.4673913043478261,0.0
TP9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.5058823529411764,0.0,0.0,0.0,0.49411764705882355,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
