,cuneus-lh,frontalpole-lh,frontalpole-rh,insula-lh,isthmuscingulate-rh,lateraloccipital-rh,parahippocampal-rh,pericalcarine-lh
cuneus-lh,0.19927206551410373,0.12192902638762511,0.12101910828025478,0.0,0.18198362147406733,0.17743403093721566,0.023657870791628753,0.17470427661510465
frontalpole-lh,0.12626728110599078,0.17695852534562212,0.13456221198156681,0.0,0.17142857142857143,0.17788018433179723,0.04884792626728111,0.1640552995391705
frontalpole-rh,0.13413413413413414,0.14514514514514515,0.24424424424424424,0.0,0.15715715715715717,0.16516516516516516,0.005005005005005005,0.14914914914914915
insula-lh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.15149253731343285,0.13805970149253732,0.11641791044776119,0.0,0.18955223880597014,0.18582089552238806,0.04253731343283582,0.1761194029850746
lateraloccipital-rh,0.13963328631875882,0.1368124118476728,0.11706629055007052,0.0,0.1777150916784203,0.2059238363892807,0.056417489421720736,0.16643159379407615
parahippocampal-rh,0.0703125,0.140625,0.015625,0.0,0.15104166666666666,0.2109375,0.2708333333333333,0.140625
pericalcarine-lh,0.15282131661442006,0.13793103448275862,0.11598746081504702,0.0,0.1841692789968652,0.1841692789968652,0.041536050156739814,0.1833855799373041
