,cuneus-lh,frontalpole-lh,frontalpole-rh,insula-lh,isthmuscingulate-rh,lateraloccipital-rh,parahippocampal-rh,pericalcarine-lh
cuneus-lh,0.16049382716049382,0.16049382716049382,0.037037037037037035,0.0,0.16049382716049382,0.16049382716049382,0.16049382716049382,0.16049382716049382
frontalpole-lh,0.09060402684563758,0.17785234899328858,0.020134228187919462,0.0,0.17785234899328858,0.17785234899328858,0.17785234899328858,0.17785234899328858
frontalpole-rh,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
insula-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.08653846153846154,0.17307692307692307,0.019230769230769232,0.0,0.18269230769230768,0.18269230769230768,0.18269230769230768,0.17307692307692307
lateraloccipital-rh,0.07520891364902507,0.15041782729805014,0.016713091922005572,0.0,0.1615598885793872,0.22284122562674094,0.22284122562674094,0.15041782729805014
parahippocampal-rh,0.0703125,0.140625,0.015625,0.0,0.15104166666666666,0.2109375,0.2708333333333333,0.140625
pericalcarine-lh,0.09060402684563758,0.17785234899328858,0.020134228187919462,0.0,0.17785234899328858,0.17785234899328858,0.17785234899328858,0.17785234899328858
