,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.35714285714285715,0.0,0.21428571428571427,0.14285714285714285,0.0,0.25,0.03571428571428571,0.0
parsopercularis-lh,0.0,0.37037037037037035,0.0,0.0,0.25925925925925924,0.0,0.0,0.37037037037037035
parstriangularis-rh,0.4375,0.0,0.375,0.0,0.0,0.1875,0.0,0.0
rostralmiddlefrontal-lh,0.06666666666666667,0.0,0.0,0.26666666666666666,0.2,0.23333333333333334,0.23333333333333334,0.0
rostralmiddlefrontal-rh,0.0,0.16981132075471697,0.0,0.07547169811320754,0.33962264150943394,0.05660377358490566,0.20754716981132076,0.1509433962264151
superiorfrontal-lh,0.11627906976744186,0.0,0.023255813953488372,0.20930232558139536,0.11627906976744186,0.3953488372093023,0.13953488372093023,0.0
superiortemporal-lh,0.0,0.05714285714285714,0.0,0.14285714285714285,0.34285714285714286,0.11428571428571428,0.3142857142857143,0.02857142857142857
supramarginal-lh,0.0,0.375,0.0,0.0,0.25,0.0,0.0,0.375
