,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.34615384615384615,0.0,0.1282051282051282,0.14102564102564102,0.0,0.2692307692307692,0.11538461538461539,0.0
parsopercularis-lh,0.0,0.5189873417721519,0.0,0.17721518987341772,0.20253164556962025,0.0,0.0,0.10126582278481013
parstriangularis-rh,0.1566265060240964,0.0,0.4819277108433735,0.060240963855421686,0.0,0.13253012048192772,0.1686746987951807,0.0
rostralmiddlefrontal-lh,0.09649122807017543,0.12280701754385964,0.02631578947368421,0.32456140350877194,0.16666666666666666,0.13157894736842105,0.07894736842105263,0.05263157894736842
rostralmiddlefrontal-rh,0.0,0.20689655172413793,0.0,0.21839080459770116,0.5057471264367817,0.0,0.0,0.06896551724137931
superiorfrontal-lh,0.2564102564102564,0.0,0.08974358974358974,0.16666666666666666,0.0,0.32051282051282054,0.16666666666666666,0.0
superiortemporal-lh,0.10606060606060606,0.0,0.21212121212121213,0.13636363636363635,0.0,0.21212121212121213,0.3333333333333333,0.0
supramarginal-lh,0.0,0.15254237288135594,0.0,0.1016949152542373,0.1016949152542373,0.0,0.0,0.6440677966101694
