,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.4594594594594595,0.0,0.13513513513513514,0.10810810810810811,0.0,0.14864864864864866,0.06756756756756757,0.08108108108108109
parsopercularis-lh,0.0,0.62,0.0,0.0,0.14,0.0,0.0,0.24
parstriangularis-rh,0.23214285714285715,0.0,0.7142857142857143,0.0,0.0,0.05357142857142857,0.0,0.0
rostralmiddlefrontal-lh,0.06521739130434782,0.0,0.0,0.33695652173913043,0.16304347826086957,0.20652173913043478,0.1956521739130435,0.03260869565217391
rostralmiddlefrontal-rh,0.0,0.10227272727272728,0.0,0.1590909090909091,0.4318181818181818,0.03409090909090909,0.125,0.14772727272727273
superiorfrontal-lh,0.10714285714285714,0.0,0.011904761904761904,0.2261904761904762,0.05952380952380952,0.36904761904761907,0.2261904761904762,0.0
superiortemporal-lh,0.0547945205479452,0.0273972602739726,0.0,0.1917808219178082,0.1643835616438356,0.2328767123287671,0.3150684931506849,0.0136986301369863
supramarginal-lh,0.05970149253731343,0.16417910447761194,0.0,0.07462686567164178,0.13432835820895522,0.0,0.0,0.5671641791044776
