,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,supramarginal-lh
parsopercularis-lh,0.6666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.2
parstriangularis-rh,0.0,0.7121212121212122,0.09090909090909091,0.015151515151515152,0.15151515151515152,0.0,0.030303030303030304,0.0
rostralmiddlefrontal-lh,0.0,0.04819277108433735,0.3253012048192771,0.1566265060240964,0.25301204819277107,0.03614457831325301,0.1566265060240964,0.024096385542168676
rostralmiddlefrontal-rh,0.0,0.0,0.1896551724137931,0.41379310344827586,0.08620689655172414,0.1206896551724138,0.15517241379310345,0.034482758620689655
superiorfrontal-lh,0.0,0.0898876404494382,0.2247191011235955,0.07865168539325842,0.38202247191011235,0.033707865168539325,0.19101123595505617,0.0
superiorfrontal-rh,0.14893617021276595,0.0,0.02127659574468085,0.10638297872340426,0.02127659574468085,0.44680851063829785,0.10638297872340426,0.14893617021276595
superiortemporal-lh,0.0,0.0,0.1746031746031746,0.15873015873015872,0.25396825396825395,0.1111111111111111,0.30158730158730157,0.0
supramarginal-lh,0.17647058823529413,0.0,0.0784313725490196,0.0,0.0,0.11764705882352941,0.0,0.6274509803921569
