,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.6666666666666666,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.1111111111111111
parstriangularis-rh,0.0,0.23076923076923078,0.0,0.1794871794871795,0.20512820512820512,0.15384615384615385,0.20512820512820512,0.02564102564102564
postcentral-lh,0.0,0.043478260869565216,0.2608695652173913,0.13043478260869565,0.0,0.17391304347826086,0.08695652173913043,0.30434782608695654
postcentral-rh,0.0,0.1956521739130435,0.021739130434782608,0.1956521739130435,0.13043478260869565,0.17391304347826086,0.21739130434782608,0.06521739130434782
rostralmiddlefrontal-rh,0.0,0.24,0.0,0.16,0.28,0.12,0.2,0.0
superiortemporal-lh,0.0,0.1702127659574468,0.0425531914893617,0.2127659574468085,0.10638297872340426,0.19148936170212766,0.19148936170212766,0.0851063829787234
superiortemporal-rh,0.0,0.23255813953488372,0.0,0.18604651162790697,0.16279069767441862,0.16279069767441862,0.20930232558139536,0.046511627906976744
supramarginal-lh,0.0,0.1,0.16666666666666666,0.16666666666666666,0.0,0.2,0.13333333333333333,0.23333333333333334
