,parsopercularis-lh,parstriangularis-rh,postcentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.84375,0.0,0.0,0.0,0.0,0.15625,0.0,0.0
parstriangularis-rh,0.0,0.25984251968503935,0.11023622047244094,0.10236220472440945,0.1889763779527559,0.11811023622047244,0.11023622047244094,0.11023622047244094
postcentral-lh,0.0,0.17073170731707318,0.21951219512195122,0.0,0.0,0.2073170731707317,0.1951219512195122,0.2073170731707317
rostralmiddlefrontal-lh,0.0,0.2153846153846154,0.0,0.4461538461538462,0.3384615384615385,0.0,0.0,0.0
rostralmiddlefrontal-rh,0.0,0.29577464788732394,0.0,0.23943661971830985,0.43661971830985913,0.028169014084507043,0.0,0.0
superiortemporal-lh,0.08333333333333333,0.12962962962962962,0.16666666666666666,0.0,0.0,0.3148148148148148,0.14814814814814814,0.1574074074074074
superiortemporal-rh,0.0,0.15053763440860216,0.20430107526881722,0.0,0.0,0.1935483870967742,0.25806451612903225,0.1935483870967742
supramarginal-lh,0.0,0.16279069767441862,0.22093023255813954,0.0,0.0,0.20930232558139536,0.19767441860465115,0.20930232558139536
