,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.8846153846153846,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.038461538461538464
parstriangularis-rh,0.0,0.23958333333333334,0.07291666666666667,0.15625,0.15625,0.11458333333333333,0.16666666666666666,0.09375
postcentral-lh,0.0,0.06666666666666667,0.2777777777777778,0.14444444444444443,0.0,0.13333333333333333,0.08888888888888889,0.28888888888888886
postcentral-rh,0.0,0.16037735849056603,0.11320754716981132,0.19811320754716982,0.05660377358490566,0.1509433962264151,0.1792452830188679,0.14150943396226415
rostralmiddlefrontal-rh,0.0,0.22916666666666666,0.0,0.08333333333333333,0.5208333333333334,0.0625,0.10416666666666667,0.0
superiortemporal-lh,0.0,0.1411764705882353,0.11764705882352941,0.2,0.058823529411764705,0.17647058823529413,0.16470588235294117,0.1411764705882353
superiortemporal-rh,0.0,0.1717171717171717,0.0707070707070707,0.16161616161616163,0.0707070707070707,0.12121212121212122,0.30303030303030304,0.10101010101010101
supramarginal-lh,0.0,0.08823529411764706,0.24509803921568626,0.1568627450980392,0.0,0.13725490196078433,0.10784313725490197,0.2647058823529412
