,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,precentral-lh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.1596958174904943,0.14068441064638784,0.1482889733840304,0.12167300380228137,0.14068441064638784,0.1482889733840304,0.0,0.14068441064638784
caudalmiddlefrontal-rh,0.14516129032258066,0.14516129032258066,0.14919354838709678,0.12096774193548387,0.14919354838709678,0.14919354838709678,0.0,0.14112903225806453
precentral-lh,0.1387900355871886,0.13167259786476868,0.17437722419928825,0.11743772241992882,0.13167259786476868,0.1601423487544484,0.0,0.14590747330960854
rostralmiddlefrontal-lh,0.13983050847457626,0.13559322033898305,0.13983050847457626,0.17372881355932204,0.13135593220338984,0.13983050847457626,0.0,0.13983050847457626
superiorparietal-rh,0.13307984790874525,0.13307984790874525,0.14068441064638784,0.11026615969581749,0.21292775665399238,0.14068441064638784,0.0,0.12927756653992395
superiortemporal-lh,0.1392857142857143,0.13214285714285715,0.16785714285714284,0.11785714285714285,0.13214285714285715,0.16428571428571428,0.0,0.14642857142857144
superiortemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
supramarginal-lh,0.14606741573033707,0.13857677902621723,0.15355805243445692,0.12359550561797752,0.1348314606741573,0.15355805243445692,0.0,0.149812734082397
