,frontalpole-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.22160664819944598,0.19205909510618652,0.0,0.0,0.12096029547553093,0.16528162511542013,0.11542012927054478,0.18467220683287167
frontalpole-rh,0.20192307692307693,0.2,0.0,0.0,0.12596153846153846,0.17211538461538461,0.1076923076923077,0.19230769230769232
insula-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
medialorbitofrontal-lh,0.17750677506775067,0.17750677506775067,0.0,0.0,0.17615176151761516,0.17750677506775067,0.11382113821138211,0.17750677506775067
medialorbitofrontal-rh,0.1888772298006296,0.1888772298006296,0.0,0.0,0.13746065057712487,0.18677859391395593,0.10912906610703044,0.1888772298006296
rostralanteriorcingulate-lh,0.1899696048632219,0.16869300911854104,0.0,0.0,0.1276595744680851,0.15653495440729484,0.1884498480243161,0.16869300911854104
rostralanteriorcingulate-rh,0.19689621726479145,0.1959262851600388,0.0,0.0,0.1270611057225994,0.17361784675072744,0.10863239573229874,0.19786614936954414
