,frontalpole-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.2063758389261745,0.1804889741131352,0.007190795781399808,0.02277085330776606,0.13566634707574304,0.15196548418024927,0.12176414189837009,0.17377756471716202
frontalpole-rh,0.1726585756812457,0.19303869933592854,0.00984657659720632,0.030913670712159377,0.14151591481566292,0.15708724524845433,0.11632699793908861,0.17861231967025418
insula-rh,0.02413515687851971,0.03459372485921158,0.587288817377313,0.18584070796460178,0.02413515687851971,0.02413515687851971,0.09573612228479485,0.02413515687851971
isthmuscingulate-rh,0.04371338440739072,0.061739522307345654,0.10410094637223975,0.4380351509689049,0.17620549797205948,0.06219017575484453,0.05317710680486706,0.06083821541234791
medialorbitofrontal-lh,0.13471502590673576,0.14696184644371174,0.00706547338671691,0.09114460668864814,0.22562411681582667,0.15073009891662742,0.09208666980687706,0.15167216203485634
medialorbitofrontal-rh,0.1610468042274786,0.1738802214393558,0.00754906894816306,0.034222445898339206,0.16004026170105687,0.17966784096628083,0.10518369401107197,0.17840966280825366
rostralanteriorcingulate-lh,0.16187739463601533,0.16091954022988506,0.037994891443167304,0.037037037037037035,0.12420178799489144,0.13282247765006386,0.19827586206896552,0.14687100893997446
rostralanteriorcingulate-rh,0.16965324645101235,0.18291831510356063,0.006981615080288574,0.03095182685594601,0.1489411217128229,0.16406795438678148,0.10798231324179661,0.1885036071677915
