,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,parahippocampal-lh,parsopercularis-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.4767616191904048,0.28335832083958024,0.05697151424287856,0.0704647676161919,0.035982008995502246,0.044977511244377814,0.005997001499250375,0.025487256371814093
frontalpole-rh,0.23205128205128206,0.4282051282051282,0.14358974358974358,0.03974358974358974,0.04230769230769231,0.08974358974358974,0.0,0.02435897435897436
medialorbitofrontal-rh,0.058823529411764705,0.1497326203208556,0.4786096256684492,0.0213903743315508,0.02807486631016043,0.18449197860962566,0.01871657754010695,0.06016042780748663
parahippocampal-lh,0.0706896551724138,0.04655172413793104,0.022413793103448276,0.8120689655172414,0.013793103448275862,0.0,0.034482758620689655,0.0
parsopercularis-rh,0.042105263157894736,0.061052631578947365,0.04421052631578947,0.016842105263157894,0.7368421052631579,0.021052631578947368,0.0,0.07789473684210527
rostralanteriorcingulate-rh,0.05055292259083728,0.12322274881516587,0.21800947867298578,0.0,0.01263823064770932,0.5576619273301737,0.0,0.037914691943127965
temporalpole-lh,0.004796163069544364,0.0,0.03836930455635491,0.05755395683453238,0.0,0.0,0.8992805755395683,0.0
temporalpole-rh,0.04387990762124711,0.046189376443418015,0.11316397228637413,0.004618937644341801,0.06928406466512702,0.046189376443418015,0.0,0.6766743648960739
