,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.7973684210526316,0.013157894736842105,0.06315789473684211,0.05263157894736842,0.060526315789473685,0.002631578947368421,0.010526315789473684,0.0
frontalpole-lh,0.006779661016949152,0.39096045197740115,0.22372881355932203,0.0327683615819209,0.11638418079096045,0.006779661016949152,0.09943502824858758,0.12316384180790961
frontalpole-rh,0.018823529411764704,0.15294117647058825,0.3623529411764706,0.06431372549019608,0.08941176470588236,0.01019607843137255,0.14980392156862746,0.15215686274509804
insula-rh,0.022058823529411766,0.0428921568627451,0.1053921568627451,0.41911764705882354,0.058823529411764705,0.1213235294117647,0.14338235294117646,0.08700980392156862
medialorbitofrontal-rh,0.02956298200514139,0.12596401028277635,0.15167095115681234,0.061696658097686374,0.4383033419023136,0.0,0.10796915167095116,0.08483290488431877
parahippocampal-rh,0.0,0.01090909090909091,0.023636363636363636,0.16,0.0,0.7618181818181818,0.0,0.04363636363636364
rostralanteriorcingulate-lh,0.007920792079207921,0.0891089108910891,0.19900990099009902,0.11386138613861387,0.07821782178217822,0.0019801980198019802,0.3910891089108911,0.1188118811881188
rostralanteriorcingulate-rh,0.0,0.10602678571428571,0.18303571428571427,0.07700892857142858,0.06473214285714286,0.026785714285714284,0.11272321428571429,0.4296875
