,frontalpole-lh,frontalpole-rh,fusiform-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.5192532088681447,0.15402567094515754,0.0,0.0,0.050175029171528586,0.0,0.08168028004667445,0.19486581096849476
frontalpole-rh,0.13225058004640372,0.4617169373549884,0.025522041763341066,0.0,0.0951276102088167,0.04988399071925754,0.1357308584686775,0.09976798143851508
fusiform-rh,0.0,0.036734693877551024,0.5326530612244897,0.022448979591836733,0.02857142857142857,0.3326530612244898,0.04081632653061224,0.006122448979591836
lateralorbitofrontal-rh,0.0,0.0,0.033707865168539325,0.6657303370786517,0.02247191011235955,0.0056179775280898875,0.24157303370786518,0.03089887640449438
medialorbitofrontal-rh,0.060109289617486336,0.12932604735883424,0.025500910746812388,0.007285974499089253,0.6065573770491803,0.03642987249544627,0.06739526411657559,0.06739526411657559
parahippocampal-rh,0.0,0.06583629893238434,0.27402135231316727,0.0071174377224199285,0.03558718861209965,0.5373665480427047,0.06583629893238434,0.014234875444839857
rostralanteriorcingulate-lh,0.07491082045184304,0.12366230677764566,0.026159334126040427,0.1070154577883472,0.04518430439952437,0.041617122473246136,0.5469678953626635,0.034482758620689655
rostralanteriorcingulate-rh,0.22865013774104684,0.1446280991735537,0.006887052341597796,0.009641873278236915,0.05509641873278237,0.013774104683195593,0.05371900826446281,0.48760330578512395
