,Fp1,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.10805500982318271,0.0,0.06483300589390963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05893909626719057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11198428290766209,0.11198428290766209,0.0,0.11198428290766209,0.0,0.11198428290766209,0.0,0.0,0.047151277013752456,0.0,0.0,0.0,0.0,0.0,0.009823182711198428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11198428290766209,0.11198428290766209,0.0,0.03929273084479371,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.03046594982078853,0.0,0.03136200716845878,0.03136200716845878,0.0,0.0,0.02956989247311828,0.016129032258064516,0.0,0.0,0.0,0.02060931899641577,0.0,0.025985663082437275,0.013440860215053764,0.02867383512544803,0.0,0.03136200716845878,0.03136200716845878,0.03136200716845878,0.0,0.02867383512544803,0.017025089605734768,0.025089605734767026,0.024193548387096774,0.0,0.03136200716845878,0.03136200716845878,0.0,0.0,0.0,0.025985663082437275,0.0,0.03136200716845878,0.0,0.02956989247311828,0.03136200716845878,0.0,0.025985663082437275,0.0,0.025985663082437275,0.024193548387096774,0.026881720430107527,0.0,0.00985663082437276,0.03136200716845878,0.03046594982078853,0.03136200716845878,0.03136200716845878,0.026881720430107527,0.0,0.0,0.0,0.03136200716845878,0.0,0.03136200716845878,0.0,0.013440860215053764,0.03046594982078853,0.03136200716845878,0.0
F3,0.09883720930232558,0.0,0.09593023255813954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0872093023255814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09883720930232558,0.09883720930232558,0.0,0.09883720930232558,0.0,0.09883720930232558,0.0,0.0,0.05232558139534884,0.0,0.0,0.0,0.0,0.0,0.014534883720930232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09883720930232558,0.09883720930232558,0.0,0.05813953488372093,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.02514367816091954,0.0,0.04310344827586207,0.028735632183908046,0.0,0.0,0.02586206896551724,0.017241379310344827,0.0,0.0,0.0,0.020833333333333332,0.0,0.02514367816091954,0.015086206896551725,0.027298850574712645,0.0,0.029454022988505746,0.02658045977011494,0.029454022988505746,0.0,0.027298850574712645,0.017959770114942528,0.02442528735632184,0.023706896551724137,0.0,0.040948275862068964,0.04310344827586207,0.0,0.0,0.0,0.02442528735632184,0.0,0.04454022988505747,0.0,0.028017241379310345,0.04454022988505747,0.0,0.02514367816091954,0.0,0.020833333333333332,0.021551724137931036,0.021551724137931036,0.0,0.007902298850574713,0.03879310344827586,0.03089080459770115,0.028735632183908046,0.02586206896551724,0.02586206896551724,0.0,0.0,0.0,0.02658045977011494,0.0,0.02658045977011494,0.0,0.010775862068965518,0.028017241379310345,0.028017241379310345,0.0
FC5,0.0,0.02831715210355987,0.0,0.032362459546925564,0.03155339805825243,0.0,0.0,0.02750809061488673,0.01779935275080906,0.0,0.0,0.0,0.021844660194174758,0.0,0.02669902912621359,0.015372168284789644,0.02912621359223301,0.0,0.03155339805825243,0.029935275080906147,0.03155339805825243,0.0,0.02912621359223301,0.0186084142394822,0.025889967637540454,0.025080906148867314,0.0,0.032362459546925564,0.032362459546925564,0.0,0.0,0.0,0.02669902912621359,0.0,0.032362459546925564,0.0,0.029935275080906147,0.032362459546925564,0.0,0.02669902912621359,0.0,0.023462783171521034,0.024271844660194174,0.024271844660194174,0.0,0.00889967637540453,0.03155339805825243,0.030744336569579287,0.032362459546925564,0.02912621359223301,0.02750809061488673,0.0,0.0,0.0,0.029935275080906147,0.0,0.02912621359223301,0.0,0.012135922330097087,0.030744336569579287,0.030744336569579287,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.029779058597502402,0.0,0.03266090297790586,0.03073967339097022,0.0,0.0,0.03554274735830932,0.01440922190201729,0.0,0.0,0.0,0.01921229586935639,0.0,0.024975984630163303,0.011527377521613832,0.027857829010566763,0.0,0.03073967339097022,0.03073967339097022,0.03073967339097022,0.0,0.027857829010566763,0.01536983669548511,0.024015369836695485,0.023054755043227664,0.0,0.03170028818443804,0.03170028818443804,0.0,0.0,0.0,0.024975984630163303,0.0,0.03362151777137368,0.0,0.02881844380403458,0.03362151777137368,0.0,0.024975984630163303,0.0,0.026897214217098942,0.023054755043227664,0.027857829010566763,0.0,0.010566762728146013,0.03650336215177714,0.029779058597502402,0.03170028818443804,0.03073967339097022,0.025936599423631124,0.0,0.0,0.0,0.03170028818443804,0.0,0.03266090297790586,0.0,0.011527377521613832,0.029779058597502402,0.03266090297790586,0.0
TP9,0.0,0.02364066193853428,0.0,0.030732860520094562,0.028368794326241134,0.0,0.0,0.02009456264775414,0.02955082742316785,0.0,0.0,0.0,0.030732860520094562,0.0,0.030732860520094562,0.026004728132387706,0.030732860520094562,0.0,0.030732860520094562,0.024822695035460994,0.02955082742316785,0.0,0.02955082742316785,0.030732860520094562,0.030732860520094562,0.030732860520094562,0.0,0.030732860520094562,0.030732860520094562,0.0,0.0,0.0,0.028368794326241134,0.0,0.030732860520094562,0.0,0.030732860520094562,0.02955082742316785,0.0,0.030732860520094562,0.0,0.02009456264775414,0.026004728132387706,0.02009456264775414,0.0,0.009456264775413711,0.026004728132387706,0.030732860520094562,0.027186761229314422,0.02364066193853428,0.030732860520094562,0.0,0.0,0.0,0.02364066193853428,0.0,0.022458628841607566,0.0,0.01773049645390071,0.028368794326241134,0.024822695035460994,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
