,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP1,O1,Oz,O2,P8,TP10,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,CP3,PO7,PO3,POz,PO4,PO8,P6,CP4,TP8,C2,FC4,FT8,F6,AF8,AF4,F2
Fp1,0.09657105327468231,0.0149081541218638,0.01617739898989899,0.03511832029977191,0.0219579871293581,0.0026041666666666665,0.006744868035190616,0.014356773378950798,0.028709982893450635,0.007176604757249919,0.013638909253828609,0.011354981264255458,0.03703160638644509,0.0035190615835777126,0.007038123167155425,0.03797450309547084,0.01174089687194526,0.009360744542196155,0.012847222222222222,0.017759754806125773,0.0008680555555555555,0.013485153958944281,0.04009907543173673,0.05793265314434669,0.05949617139133269,0.010695666340827631,0.02166829586184425,0.009367872271098077,0.025754011893124797,0.010695666340827631,0.010714503910068427,0.00909090909090909,0.010035333170413815,0.01885538856304985,0.025151209677419357,0.0013196480938416422,0.02512066226783969,0.04157706093189964,0.0414339972303682,0.007038123167155425,0.023328038449006192,0.03774947051156728,0.009268084066471163,0.018607954545454546,0.004252199413489736,0.040215155588139456,0.019588526392961877
Fz,0.010530467278136843,0.07973612744139408,0.022434639970577323,0.03359756200611792,0.03532617443237009,0.01642747664333616,0.017622320190507003,0.009581734843418406,0.0049167899988652635,0.016898271659186257,0.019058999468041873,0.025740164206863307,0.010745091458973635,0.03362190653471529,0.017346130507597507,0.019433925327886598,0.02937338390557059,0.035848475227732,0.029567989238511193,0.044057913018005296,0.025771651138478922,0.01646183059588163,0.013758732845155119,0.00578680510454466,0.011296012165021298,0.017964300458964782,0.0016556291390728477,0.024292016845609013,0.03344158600781117,0.006622516556291391,0.008242333083047436,0.013134828851928128,0.024724182526825254,0.02396437168180051,0.015849344387761262,0.028965562752951722,0.019150593241958863,0.01628291843013603,0.01711862988188276,0.01497359524022215,0.0328134066324958,0.01483190404795188,0.010992661231197373,0.018360703826477028,0.012201839883017498,0.025718686699195786,0.03375781338651305
F3,0.023900079411312256,0.04106390216132122,0.080672007258351,0.029193935913823712,0.04289727637831445,0.020306244020476018,0.010277274367238746,0.022570013075071792,0.0,0.014865637507146942,0.017142803467242333,0.030164287638028548,0.015609627724634152,0.029931227678561118,0.018094368726263802,0.011812682927430195,0.004174521949905737,0.021570095766316084,0.021596504608766474,0.03069716110333218,0.03168183365755385,0.032541699408241746,0.028398051935952937,0.004288164665523156,0.002844455613665275,0.0047131699434419605,0.01252356584971721,0.0047131699434419605,0.019906723660490386,0.0,0.005566337241380054,0.021758884342666974,0.030164287638028548,0.01685915864045739,0.03826910749045624,0.024258870098830664,0.025002860316317876,0.01999934709334117,0.03288486037267727,0.017302950383559564,0.02913757651827361,0.009719839908519153,0.007541071909507137,0.05045490193542168,0.005655803932130353,0.023977458089628992,0.01329619772723808
F7,0.01992133293456206,0.026047056024422813,0.013783333328262488,0.07891355415647552,0.042429222916285717,0.002074381389835531,0.0,0.0015569574076378491,0.005576809158433389,0.002874743326488706,0.004519188027855978,0.042141645138393004,0.008939220746978106,0.027605184797321863,0.00318565713439028,0.04150229268127942,0.037761864789155775,0.039766238088964734,0.009881333092772433,0.04132553822712498,0.019677475984730266,0.0038471742562515157,0.007929443041679609,0.014670619694818275,0.026170155864599913,0.001185360794191732,0.005741895597583397,0.021477118976938707,0.0707735239808894,0.0,0.00513229886061149,0.009353975324658334,0.0416971348405711,0.020988279349621497,0.016070644582526942,0.026374323308373616,0.010081423576935727,0.022852636469377317,0.015139028886475843,0.0033338272336642465,0.05228197165417768,0.027941777365754695,0.004788115236784642,0.01154503686453815,0.0027592345417056232,0.057416613245311575,0.05096535710058803
FT9,0.014330341930224547,0.03142853971457493,0.021271955835110885,0.04895376982371321,0.07677394032443396,0.009354057275791458,0.0030950479233226836,0.01726748104623645,0.0,0.00788738019169329,0.012979782338437246,0.031245136440112634,0.010694850525546869,0.030833832240444357,0.009390416308175236,0.03131350083433585,0.028909196081790642,0.03968598190253677,0.016372723304861114,0.045728484395503435,0.027928698486271896,0.012681889295336066,0.012058431906710017,0.009305225565632015,0.021797200691817863,0.003836799639531768,0.0023961661341853034,0.016472563560452166,0.04500899131023048,0.0,0.004284992372055428,0.013219077329347097,0.030557648716679126,0.015130691698624962,0.017538801010114322,0.03095808835111513,0.011984635229870666,0.017923512519430706,0.02193177225612071,0.010184255181887727,0.04509363294117352,0.021712009949274642,0.007920483776733106,0.026373575212286546,0.005560127563331394,0.043144580927440085,0.03747972993750169
FC5,0.0020581425263699513,0.016159973058064124,0.011544391932578588,0.002533125487139517,0.011303817449334983,0.08168451165535498,0.05178647733787366,0.023526394815662495,0.02432722360703915,0.039495321956735295,0.03930735904260279,0.00924494803611214,0.016978222068846312,0.016794795931278413,0.032274402895034936,0.009502942738761278,0.009630849759806506,0.013855992385033069,0.03503958074369448,0.012776665668742923,0.03994290880266997,0.055431589319555705,0.03111053171823419,0.002186776434268073,0.0033444816053511705,0.04633813452961197,0.019780045040917214,0.020484172815795242,0.0003897116134060795,0.04566303209872186,0.015515349744867728,0.016962255623146565,0.00924494803611214,0.019452018549751444,0.005538150932189778,0.01593391124681448,0.03400978259365661,0.0023892520203945404,0.00864895094686788,0.03052451052441929,0.0030872137895549268,0.005845674201091193,0.028409219652373634,0.01918858472823756,0.04597128225447617,0.006430241621200311,0.008352130460248713
FC1,0.004561003420752566,0.016786806140829242,0.005159434454461969,0.0,0.0040993788819875775,0.050676029471825416,0.07386585172961654,0.028890627987846768,0.029468166226383468,0.04029089381030286,0.043886414017294983,0.00422360248447205,0.01743061113196456,0.024985563904804397,0.03603112436288779,0.011180124223602485,0.012474698470930686,0.01897925121166408,0.033231938355630784,0.013563956741290538,0.02755854113992035,0.03991732591107932,0.01928610381240395,0.0018053971873812239,0.008322981366459627,0.0559226234740587,0.02044814455453492,0.028677899199935786,0.0,0.044450023725716555,0.029664723754753996,0.013249242783722977,0.00422360248447205,0.01828624781924073,0.005576582127571171,0.02166724505478162,0.02817404052494033,0.003741982242304487,0.0064753500428479365,0.03391146176382406,0.0036024844720496892,0.007411630558722919,0.032067654884074495,0.0033540372670807454,0.052993146691029794,0.005131128848346636,0.014294921280197171
C3,0.013245074860527409,0.01251543532062542,0.013228361125827216,0.0031309843361200895,0.025249891070411437,0.028424712670993325,0.039051620390358185,0.09147908091546143,0.01920826997251897,0.04602431678358401,0.0446409752924551,0.0,0.016315217884475826,0.028468840248464803,0.018266204256104847,0.009821911216807165,0.012628906234123508,0.01910330108287582,0.03903710473987415,0.03104258949914619,0.021485734060177574,0.02870648218353207,0.02312591961829977,0.010877447846719375,0.01282051282051282,0.022595808062622673,0.018939398652267472,0.011091781794437984,0.0018315018315018315,0.021700068007896183,0.0305818212794957,0.0069222648761155595,0.0,0.027890204946883917,0.007944083723617702,0.025449419054636324,0.010646109851290893,0.01422496421477423,0.024488441519305855,0.016493635965568212,0.012256973795435333,0.026105319090079397,0.02648575355262251,0.020165431965436496,0.028344669226895623,0.02057929389737999,0.017364160261739574
T7,0.02414799742372354,0.005398192418105565,0.0,0.008524940689653994,0.0,0.027590155786086996,0.035489404913473785,0.017588706951116993,0.07543761013175851,0.015781616549370867,0.0376587040577209,0.0,0.02041756791467345,0.02135354094839284,0.017783915025615316,0.015160412529046149,0.025777936764978027,0.00594545884261592,0.018625115447358783,0.009916826615483045,0.01746006408209894,0.022059367188204518,0.028196080794559902,0.030099653348069563,0.02646004314023654,0.033284525972396915,0.037411568712173764,0.03932646696677638,0.0069615665538797795,0.046989906449708976,0.04174290145657064,0.005657721927112917,0.0,0.032713005452149765,0.008947517555905156,0.022099968758160383,0.01966718679414705,0.018248803001609956,0.024186355222708157,0.01702338351259995,0.002935493507808964,0.02934083137484181,0.030803770048093627,0.004342017368069473,0.028982575943099678,0.018447964386867143,0.02401315747297538
TP9,0.005669577355318154,0.017621800820068683,0.006792452830188679,0.003647798742138365,0.010188679245283019,0.04293622657371497,0.046988349314362306,0.041447730535265334,0.017780580075662043,0.08122724785267316,0.04421280544386019,0.00440251572327044,0.011575499456724325,0.023182405799170414,0.0277113421685027,0.009687755280084386,0.014496181208213377,0.020028234473022596,0.04873983836557298,0.01687596659449428,0.03147763052495499,0.04291877830386955,0.022020192406830206,0.0034047919293820933,0.0,0.032745326639542535,0.010571113596167725,0.014118505476377422,0.004025157232704402,0.03313156788566625,0.020933165195460277,0.013344754019050338,0.004276729559748427,0.03968545528087749,0.007052907912790375,0.02091127554783602,0.029585762211806133,0.008944776225939232,0.010578092904105895,0.027206611308065065,0.002767295597484277,0.014121043406536755,0.023802771102492723,0.012830188679245283,0.04684479763972495,0.013995257243014744,0.013493064312736443
