,bankssts-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
bankssts-lh,0.49691358024691357,0.0,0.0,0.17592592592592593,0.32407407407407407,0.0,0.0,0.0030864197530864196
frontalpole-lh,0.0,0.6521739130434783,0.16908212560386474,0.0,0.0,0.05314009661835749,0.12560386473429952,0.0
frontalpole-rh,0.0,0.09003215434083602,0.7652733118971061,0.0,0.0,0.10932475884244373,0.03536977491961415,0.0
fusiform-lh,0.1863905325443787,0.0,0.0,0.5532544378698225,0.2603550295857988,0.0,0.0,0.0
parahippocampal-lh,0.266304347826087,0.0,0.002717391304347826,0.19293478260869565,0.532608695652174,0.0,0.0,0.005434782608695652
rostralanteriorcingulate-lh,0.0,0.04871794871794872,0.06153846153846154,0.0,0.0,0.7128205128205128,0.15128205128205127,0.02564102564102564
rostralanteriorcingulate-rh,0.0,0.08405797101449275,0.017391304347826087,0.0,0.0,0.14492753623188406,0.7130434782608696,0.04057971014492753
temporalpole-lh,0.0,0.0,0.0,0.0,0.0060790273556231,0.03343465045592705,0.0182370820668693,0.9422492401215805
