,bankssts-rh,frontalpole-lh,fusiform-rh,inferiortemporal-rh,lingual-lh,lingual-rh,parahippocampal-lh,parahippocampal-rh
bankssts-rh,0.5087108013937283,0.0,0.0313588850174216,0.0627177700348432,0.03484320557491289,0.14634146341463414,0.0313588850174216,0.18466898954703834
frontalpole-lh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fusiform-rh,0.0121765601217656,0.0,0.4779299847792998,0.1704718417047184,0.0715372907153729,0.1689497716894977,0.0715372907153729,0.0273972602739726
inferiortemporal-rh,0.02510460251046025,0.0,0.2175732217573222,0.5083682008368201,0.043933054393305436,0.1192468619246862,0.03765690376569038,0.04811715481171548
lingual-lh,0.01937046004842615,0.0,0.1089588377723971,0.03631961259079903,0.5108958837772397,0.11380145278450363,0.1937046004842615,0.01694915254237288
lingual-rh,0.054838709677419356,0.0,0.1596774193548387,0.12096774193548387,0.06612903225806452,0.4306451612903226,0.054838709677419356,0.11290322580645161
parahippocampal-lh,0.012658227848101266,0.0,0.1291139240506329,0.04556962025316456,0.1949367088607595,0.09367088607594937,0.5139240506329114,0.010126582278481013
parahippocampal-rh,0.10880829015544041,0.0,0.06994818652849741,0.06994818652849741,0.007772020725388601,0.17616580310880828,0.02072538860103627,0.5466321243523317
