,Fp1,Fz,FT9,TP9,T8,Fp2,AF7,AF8
Fp1,0.32065217391304346,0.0,0.0,0.0,0.0,0.28532608695652173,0.20923913043478262,0.18478260869565216
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.2966101694915254,0.0,0.0,0.0,0.0,0.2937853107344633,0.2175141242937853,0.192090395480226
AF7,0.25675675675675674,0.0,0.0,0.0,0.0,0.25675675675675674,0.25675675675675674,0.22972972972972974
AF8,0.25092250922509224,0.0,0.0,0.0,0.0,0.25092250922509224,0.25092250922509224,0.24723247232472326
