,Fp1,Fz,T8,F8,Fp2,AF7,AF8,FCz
Fp1,0.2631578947368421,0.0,0.0,0.0,0.2894736842105263,0.21052631578947367,0.23684210526315788,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fp2,0.2631578947368421,0.0,0.0,0.0,0.2894736842105263,0.21052631578947367,0.23684210526315788,0.0
AF7,0.2571428571428571,0.0,0.0,0.0,0.2571428571428571,0.22857142857142856,0.2571428571428571,0.0
AF8,0.2702702702702703,0.0,0.0,0.0,0.2702702702702703,0.21621621621621623,0.24324324324324326,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
