,Fp1,Fz,T8,F8,Fp2,AF7,AF8,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.3333333333333333,0.0,0.3279569892473118,0.0,0.0,0.3387096774193548,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.33157894736842103,0.0,0.33157894736842103,0.0,0.0,0.3368421052631579,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.32142857142857145,0.0,0.32653061224489793,0.0,0.0,0.3520408163265306,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
