,Fp1,FT9,T7,TP9,O1,Fp2,AF7,TP7
Fp1,0.29411764705882354,0.0,0.0,0.0,0.0,0.35294117647058826,0.35294117647058826,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.07142857142857142,0.0,0.0,0.0,0.0,0.45714285714285713,0.4714285714285714,0.0
AF7,0.052083333333333336,0.0,0.0,0.0,0.0,0.34375,0.6041666666666666,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
