,Fp1,Fz,T8,F8,Fp2,AF7,AF8,FCz
Fp1,0.32,0.34,0.0,0.0,0.34,0.0,0.0,0.0
Fz,0.15789473684210525,0.5263157894736842,0.0,0.0,0.3157894736842105,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.18888888888888888,0.35555555555555557,0.0,0.0,0.45555555555555555,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
