,Fp1,Fz,T8,F8,Fp2,AF7,AF8,FCz
Fp1,0.27019498607242337,0.006764822920811779,0.02586549940310386,0.014723438121766812,0.2526860326303223,0.20294468762435336,0.18503780342220455,0.04178272980501393
Fz,0.01413760603204524,0.6955702167766258,0.016022620169651274,0.18661639962299717,0.02827521206409048,0.0,0.05937794533459001,0.0
T8,0.091164095371669,0.023842917251051893,0.5918653576437588,0.023842917251051893,0.0967741935483871,0.09817671809256662,0.07433380084151472,0.0
F8,0.029156816390858944,0.15760441292356187,0.013396375098502758,0.6249014972419228,0.0,0.0,0.11347517730496454,0.061465721040189124
Fp2,0.25347084490281635,0.012693375644585482,0.027370091233637445,0.0,0.2796509321697739,0.21102737009123362,0.16818722729075763,0.04760015866719556
AF7,0.2257495590828924,0.0,0.030864197530864196,0.0,0.23500881834215168,0.31746031746031744,0.14285714285714285,0.04805996472663139
AF8,0.21014818140996858,0.02828917826672654,0.023798832510103278,0.06466097889537495,0.19039066008082622,0.1450381679389313,0.307139649753031,0.030534351145038167
FCz,0.085995085995086,0.0,0.0,0.06388206388206388,0.09828009828009827,0.08927108927108927,0.055692055692055695,0.6068796068796068
