,Fp1,Fz,T8,F8,Fp2,AF7,AF8,FCz
Fp1,0.2,0.0,0.0,0.0,0.4,0.4,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.5632183908045977,0.0,0.0,0.0,0.4367816091954023
Fp2,0.03333333333333333,0.0,0.0,0.0,0.8,0.16666666666666666,0.0,0.0
AF7,0.08333333333333333,0.0,0.0,0.0,0.5,0.4166666666666667,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.5066666666666667,0.0,0.0,0.0,0.49333333333333335
