,Fp1,Fz,T8,F8,Fp2,AF7,AF8,FCz
Fp1,0.32727272727272727,0.0,0.0,0.33636363636363636,0.0,0.0,0.33636363636363636,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.1574468085106383,0.0,0.0,0.5191489361702127,0.0,0.0,0.32340425531914896,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF8,0.19473684210526315,0.0,0.0,0.4052631578947368,0.0,0.0,0.4,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
