,parsopercularis-lh,parstriangularis-rh,postcentral-rh,precentral-lh,precentral-rh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
parsopercularis-lh,0.25,0.0,0.0,0.22916666666666666,0.1875,0.125,0.20833333333333334,0.0
parstriangularis-rh,0.0,0.7222222222222222,0.0,0.0,0.027777777777777776,0.0,0.0,0.25
postcentral-rh,0.0,0.0,0.27906976744186046,0.10465116279069768,0.16279069767441862,0.2558139534883721,0.10465116279069768,0.09302325581395349
precentral-lh,0.09183673469387756,0.0,0.09183673469387756,0.20408163265306123,0.17346938775510204,0.17346938775510204,0.1836734693877551,0.08163265306122448
precentral-rh,0.0625,0.0,0.14285714285714285,0.15178571428571427,0.24107142857142858,0.19642857142857142,0.13392857142857142,0.07142857142857142
superiorfrontal-rh,0.037037037037037035,0.0,0.16666666666666666,0.1574074074074074,0.18518518518518517,0.24074074074074073,0.1388888888888889,0.07407407407407407
superiortemporal-lh,0.09183673469387756,0.0,0.09183673469387756,0.19387755102040816,0.16326530612244897,0.16326530612244897,0.21428571428571427,0.08163265306122448
superiortemporal-rh,0.0,0.15789473684210525,0.12280701754385964,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.2982456140350877
