,parstriangularis-rh,postcentral-rh,precentral-lh,precentral-rh,superiorfrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
parstriangularis-rh,0.6086956521739131,0.0,0.10869565217391304,0.15217391304347827,0.021739130434782608,0.0,0.10869565217391304,0.0
postcentral-rh,0.020202020202020204,0.16161616161616163,0.1414141414141414,0.15151515151515152,0.1919191919191919,0.1717171717171717,0.0707070707070707,0.09090909090909091
precentral-lh,0.03787878787878788,0.08333333333333333,0.19696969696969696,0.14393939393939395,0.17424242424242425,0.14393939393939395,0.12878787878787878,0.09090909090909091
precentral-rh,0.07627118644067797,0.1016949152542373,0.16101694915254236,0.1864406779661017,0.17796610169491525,0.11016949152542373,0.1016949152542373,0.0847457627118644
superiorfrontal-rh,0.022727272727272728,0.12121212121212122,0.15151515151515152,0.15151515151515152,0.2196969696969697,0.14393939393939395,0.09848484848484848,0.09090909090909091
superiorparietal-lh,0.0,0.12727272727272726,0.18181818181818182,0.11818181818181818,0.2,0.2,0.1,0.07272727272727272
superiortemporal-lh,0.04424778761061947,0.07964601769911504,0.17699115044247787,0.1504424778761062,0.1504424778761062,0.09734513274336283,0.17699115044247787,0.12389380530973451
superiortemporal-rh,0.020618556701030927,0.08247422680412371,0.16494845360824742,0.13402061855670103,0.16494845360824742,0.09278350515463918,0.15463917525773196,0.18556701030927836
