,parstriangularis-rh,postcentral-rh,precentral-lh,precentral-rh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
parstriangularis-rh,0.36923076923076925,0.06153846153846154,0.07692307692307693,0.23076923076923078,0.0,0.12307692307692308,0.07692307692307693,0.06153846153846154
postcentral-rh,0.09302325581395349,0.18604651162790697,0.18604651162790697,0.13953488372093023,0.09302325581395349,0.09302325581395349,0.06976744186046512,0.13953488372093023
precentral-lh,0.14285714285714285,0.17142857142857143,0.2571428571428571,0.14285714285714285,0.08571428571428572,0.14285714285714285,0.0,0.05714285714285714
precentral-rh,0.23333333333333334,0.08333333333333333,0.08333333333333333,0.26666666666666666,0.016666666666666666,0.11666666666666667,0.1,0.1
superiorfrontal-rh,0.0,0.14285714285714285,0.21428571428571427,0.0,0.5,0.0,0.07142857142857142,0.07142857142857142
superiortemporal-lh,0.2222222222222222,0.1111111111111111,0.1388888888888889,0.2222222222222222,0.0,0.19444444444444445,0.0,0.1111111111111111
superiortemporal-rh,0.21875,0.0625,0.0,0.25,0.03125,0.0,0.34375,0.09375
supramarginal-rh,0.12121212121212122,0.15151515151515152,0.12121212121212122,0.18181818181818182,0.030303030303030304,0.12121212121212122,0.09090909090909091,0.18181818181818182
