,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
parstriangularis-rh,0.16326530612244897,0.12585034013605442,0.16326530612244897,0.10204081632653061,0.06462585034013606,0.1564625850340136,0.10204081632653061,0.12244897959183673
rostralmiddlefrontal-lh,0.14285714285714285,0.13909774436090225,0.14285714285714285,0.11278195488721804,0.07142857142857142,0.14285714285714285,0.11278195488721804,0.13533834586466165
rostralmiddlefrontal-rh,0.16326530612244897,0.12585034013605442,0.16326530612244897,0.10204081632653061,0.06462585034013606,0.1564625850340136,0.10204081632653061,0.12244897959183673
superiorparietal-rh,0.13452914798206278,0.13452914798206278,0.13452914798206278,0.13004484304932734,0.08520179372197309,0.13452914798206278,0.11659192825112108,0.13004484304932734
superiortemporal-lh,0.09405940594059406,0.09405940594059406,0.09405940594059406,0.0891089108910891,0.2722772277227723,0.09405940594059406,0.17326732673267325,0.0891089108910891
superiortemporal-rh,0.16095890410958905,0.1267123287671233,0.16095890410958905,0.10273972602739725,0.06506849315068493,0.15753424657534246,0.10273972602739725,0.1232876712328767
supramarginal-lh,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.1,0.13214285714285715,0.10714285714285714,0.23214285714285715,0.10714285714285714
supramarginal-rh,0.12162162162162163,0.12162162162162163,0.12162162162162163,0.10135135135135136,0.06418918918918919,0.12162162162162163,0.10135135135135136,0.24662162162162163
