,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,superiorparietal-rh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.2923076923076923,0.0,0.0,0.03076923076923077,0.13846153846153847,0.3076923076923077,0.09230769230769231,0.13846153846153847
parsopercularis-lh,0.0,0.296551724137931,0.30344827586206896,0.20689655172413793,0.0,0.0,0.19310344827586207,0.0
parstriangularis-rh,0.0,0.2894736842105263,0.3092105263157895,0.19736842105263158,0.0,0.0,0.20394736842105263,0.0
postcentral-rh,0.028985507246376812,0.21739130434782608,0.21739130434782608,0.2318840579710145,0.028985507246376812,0.028985507246376812,0.21739130434782608,0.028985507246376812
superiorparietal-rh,0.1232876712328767,0.0,0.0,0.0273972602739726,0.2945205479452055,0.21232876712328766,0.08904109589041095,0.2534246575342466
superiortemporal-rh,0.23255813953488372,0.0,0.0,0.023255813953488372,0.18023255813953487,0.3081395348837209,0.0755813953488372,0.18023255813953487
supramarginal-lh,0.06878306878306878,0.15873015873015872,0.1693121693121693,0.1693121693121693,0.06878306878306878,0.06878306878306878,0.2275132275132275,0.06878306878306878
supramarginal-rh,0.12949640287769784,0.0,0.0,0.02877697841726619,0.26618705035971224,0.22302158273381295,0.09352517985611511,0.2589928057553957
