,Fp1,P7,T8,F8,Fp2,AF7,AF3,F5
Fp1,0.47465437788018433,0.0,0.0,0.0,0.2903225806451613,0.2350230414746544,0.0,0.0
P7,0.0,0.6048387096774194,0.0,0.0,0.0,0.0,0.3951612903225806,0.0
T8,0.0,0.0,0.5355113636363636,0.14630681818181818,0.0,0.0,0.12215909090909091,0.19602272727272727
F8,0.0,0.0,0.16401273885350318,0.37261146496815284,0.0,0.0,0.18312101910828024,0.2802547770700637
Fp2,0.29004329004329005,0.0,0.0,0.0,0.41125541125541126,0.2987012987012987,0.0,0.0
AF7,0.204,0.0,0.0,0.0,0.272,0.524,0.0,0.0
AF3,0.0,0.07890499194847021,0.13848631239935588,0.18679549114331723,0.0,0.0,0.41545893719806765,0.18035426731078905
F5,0.0,0.0,0.20414201183431951,0.2559171597633136,0.0,0.0,0.16568047337278108,0.3742603550295858
