,Fp1,F3,F7,FT9,F8,AF7,F5,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.33540372670807456,0.0,0.3416149068322981,0.32298136645962733
AF7,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.3374233128834356,0.0,0.34355828220858897,0.31901840490797545
AF8,0.0,0.0,0.0,0.0,0.33548387096774196,0.0,0.33548387096774196,0.32903225806451614
