,Fp1,F3,F7,FT9,F8,AF7,F5,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.3357664233576642,0.32116788321167883,0.0,0.0,0.34306569343065696,0.0,0.0
F7,0.0,0.33076923076923076,0.33076923076923076,0.0,0.0,0.3384615384615385,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.3357664233576642,0.32116788321167883,0.0,0.0,0.34306569343065696,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
