,Fp1,P7,TP10,F8,Fp2,AF7,P5,AF8
Fp1,0.5598455598455598,0.0,0.15444015444015444,0.0,0.2857142857142857,0.0,0.0,0.0
P7,0.0,0.32340425531914896,0.2170212765957447,0.0,0.16170212765957448,0.2978723404255319,0.0,0.0
TP10,0.06837606837606838,0.08717948717948718,0.41196581196581195,0.0,0.22905982905982905,0.20341880341880342,0.0,0.0
F8,0.0,0.0,0.0,0.3942307692307692,0.0,0.0,0.20833333333333334,0.3974358974358974
Fp2,0.1506849315068493,0.07436399217221135,0.2622309197651663,0.0,0.3287671232876712,0.18395303326810175,0.0,0.0
AF7,0.0,0.15673289183222958,0.26269315673289184,0.0,0.20750551876379691,0.3730684326710817,0.0,0.0
P5,0.0,0.0,0.0,0.30917874396135264,0.0,0.0,0.37681159420289856,0.3140096618357488
AF8,0.0,0.0,0.0,0.39365079365079364,0.0,0.0,0.20952380952380953,0.3968253968253968
