,Fp1,P7,T8,F8,Fp2,AF7,AF3,F5
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.5632183908045977,0.0,0.0,0.0,0.10344827586206896,0.3333333333333333
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.34615384615384615,0.0,0.0,0.0,0.3076923076923077,0.34615384615384615
F5,0.0,0.0,0.4393939393939394,0.0,0.0,0.0,0.13636363636363635,0.42424242424242425
