,Fp1,F7,FT9,FT10,Fp2,AFz,AF8,AF4
Fp1,0.34219269102990035,0.3122923588039867,0.0,0.0,0.34551495016611294,0.0,0.0,0.0
F7,0.2659279778393352,0.3739612188365651,0.0,0.0,0.3601108033240997,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.2773333333333333,0.3413333333333333,0.0,0.0,0.38133333333333336,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.4931506849315068,0.5068493150684932
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.55
