,Fp1,F7,FT9,FT10,Fp2,AFz,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.4882154882154882,0.25252525252525254,0.0,0.0,0.25925925925925924,0.0
FT10,0.0,0.0,0.42134831460674155,0.4157303370786517,0.0,0.0,0.16292134831460675,0.0
Fp2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.4864864864864865,0.5135135135135135,0.0
AF8,0.0,0.0,0.2743055555555556,0.1076388888888889,0.0,0.0625,0.5555555555555556,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
