,Fp1,F7,FT9,FT10,Fp2,AFz,AF8,AF4
Fp1,0.3350439882697947,0.20821114369501467,0.0,0.0,0.24413489736070382,0.1942815249266862,0.018328445747800588,0.0
F7,0.18540051679586564,0.3979328165374677,0.0,0.0,0.24224806201550386,0.1744186046511628,0.0,0.0
FT9,0.0,0.0,0.4146153846153846,0.3261538461538461,0.0,0.0,0.05923076923076923,0.2
FT10,0.0,0.0,0.2988019732205779,0.46018322762508806,0.0,0.0,0.0204369274136716,0.22057787174066243
Fp2,0.22604588394062078,0.2496626180836707,0.0,0.0,0.3522267206477733,0.16936572199730093,0.002699055330634278,0.0
AFz,0.20810600155884645,0.2088854247856586,0.0,0.0,0.1956352299298519,0.3460639127045986,0.041309431021044424,0.0
AF8,0.048327137546468404,0.0,0.14684014869888476,0.05762081784386617,0.0055762081784386614,0.09851301115241635,0.5743494423791822,0.0687732342007435
AF4,0.0,0.0,0.20833333333333334,0.24919871794871795,0.0,0.0,0.028846153846153848,0.5136217948717948
