,Fp1,F3,FT9,Fp2,AFz,AF8,AF4,F2
Fp1,0.48535564853556484,0.0,0.0,0.1506276150627615,0.36401673640167365,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3364485981308411,0.0,0.0,0.32710280373831774,0.3364485981308411,0.0,0.0,0.0
AFz,0.3469387755102041,0.0,0.0,0.1469387755102041,0.5061224489795918,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
