,Fp1,F7,FT9,FT10,Fp2,AFz,AF8,AF4
Fp1,0.32673267326732675,0.33663366336633666,0.0,0.0,0.0,0.33663366336633666,0.0,0.0
F7,0.2085889570552147,0.39263803680981596,0.0,0.0,0.0,0.3987730061349693,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.1708542713567839,0.32160804020100503,0.0,0.0,0.0,0.507537688442211,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
