,Fp1,F7,FT10,Fp2,AF3,AFz,AF8,AF4
Fp1,0.3486238532110092,0.3577981651376147,0.0,0.29357798165137616,0.0,0.0,0.0,0.0
F7,0.33043478260869563,0.391304347826087,0.0,0.2782608695652174,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.336734693877551,0.336734693877551,0.0,0.32653061224489793,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
